KAZAKHSTAN,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Asian Development Bank (ADB),,,,,,,,,,,,,,,,,,,,
Key Indicators for Asia and the Pacific 2019,,,,,,,,,,,,,,,,,,,,
www.adb.org/statistics,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
,     Public order and safety,47.7,64.3,77.7,91.6,118.6,152.9,180.1,241.6,271.5,316.2,368.8,448.5,558.3,608.3,601.0,557.4,459.8,536.4,…
,     Economic affairs,85.3,133.5,144.1,137.5,196.1,235.3,350.5,592.3,774.8,838.2,681.2,824.1,917.3,898.9,"1,114.3","1,194.1",786.3,"3,752.4",…
,     Environmental protection,2.5,3.2,3.2,4.5,8.2,10.4,10.4,15.2,24.8,18.6,21.1,33.2,29.7,22.9,20.2,18.0,81.2,130.4,…
,     Housing and community amenities,22.1,30.5,24.7,34.5,69.1,139.8,187.9,272.3,316.3,470.7,334.2,388.3,438.9,472.4,554.7,443.0,675.8,560.8,…
,     Health,54.3,62.3,71.1,89.8,131.2,206.6,265.7,363.7,436.3,563.4,551.3,626.3,730.8,795.1,856.2,863.9,"1,773.3","1,387.6",…
,"     Recreation, culture, and religion",17.5,18.1,22.8,33.8,43.9,59.8,84.7,136.7,196.0,212.6,227.6,201.6,223.1,258.4,297.8,293.8,363.1,416.8,…
,     Education,84.7,106.6,121.1,149.0,190.7,279.7,361.1,520.0,667.5,784.6,755.3,986.7,"1,210.1","1,237.4","1,357.6","1,364.7","1,883.3","1,784.2",…
,     Social protection,171.1,186.7,201.4,239.2,272.3,348.8,428.1,507.5,628.1,782.1,973.9,"1,220.1","1,327.3","1,425.2","1,693.5","1,841.2","2,152.3","2,493.8",…
,,,,,,,,,,,,,,,,,,,,
,               Expenditure by Function (% of GDP at current market prices),,,,,,,,,,,,,,,,,,,
,               Education,3.3,3.3,3.2,3.2,3.2,3.7,3.5,4.0,4.2,4.6,3.5,3.5,3.9,3.4,3.4,3.3,4.0,3.4,…
,               Health,2.1,1.9,1.9,1.9,2.2,2.7,2.6,2.8,2.7,3.3,2.5,2.2,2.4,2.2,2.2,2.1,3.8,2.6,…
,               Social Protection,6.6,5.7,5.3,5.2,4.6,4.6,4.2,3.9,3.9,4.6,4.5,4.3,4.3,4.0,4.3,4.5,4.6,4.7,…
,,,,,,,,,,,,,,,,,,,,
,EXTERNAL TRADE   calendar year ($ million),,,,,,,,,,,,,,,,,,,
,"Exports, fob","8,812.2","8,639.1","9,670.3","12,926.7","20,096.2","27,849.0","38,250.4","47,755.3","71,183.5","43,195.8","60,270.8","84,335.9","86,448.8","84,700.4","79,459.8","45,955.8","36,736.9","48,503.3","60,956.2"
,"Imports, cif","5,040.0","6,446.0","6,584.0","8,408.7","12,781.2","17,352.5","23,676.9","32,756.4","37,889.0","28,408.6","31,126.7","36,905.8","46,358.4","48,805.6","41,295.5","30,567.7","25,376.7","29,599.6","32,533.5"
,     Trade balance,"3,772.2","2,193.1","3,086.3","4,518.0","7,315.0","10,496.5","14,573.5","14,998.9","33,294.5","14,787.2","29,144.1","47,430.1","40,090.4","35,894.8","38,164.3","15,388.1","11,360.2","18,903.7","28,422.7"
,,,,,,,,,,,,,,,,,,,,
,               External Trade   (% annual change),,,,,,,,,,,,,,,,,,,
,               Exports,50.1,-2.0,11.9,33.7,55.5,38.6,37.3,24.8,49.1,-39.3,39.5,39.9,2.5,-2.0,-6.2,-42.2,-20.1,32.0,25.7
,               Imports,37.9,27.9,2.1,27.7,52.0,35.8,36.4,38.3,15.7,-25.0,9.6,18.6,25.6,5.3,-15.4,-26.0,-17.0,16.6,9.9
,,,,,,,,,,,,,,,,,,,,
,Direction of Trade    calendar year ($ million),,,,,,,,,,,,,,,,,,,
,"Exports, total","9,878.7","9,082.8","9,658.7","12,296.4","20,087.4","27,855.3","38,257.3","47,759.1","71,199.9","43,204.3","56,966.9","88,135.6","92,285.4","82,366.5","79,433.5","45,952.0","36,736.9","48,348.3","60,653.9"
,     1. Italy,917.6,956.3,904.2,"1,013.1","3,109.0","4,190.5","6,891.6","7,774.2","11,920.3","6,686.8","9,579.0","15,045.3","15,465.7","15,223.1","16,051.6","8,136.3","7,481.7","8,670.2","11,732.8"
,"     2. China, People's Republic of",673.7,659.7,"1,023.0","1,653.1","1,967.3","2,423.9","3,592.5","5,639.6","7,676.6","5,888.6","10,121.6","16,291.5","16,484.4","14,168.5","9,814.9","5,480.1","4,228.4","5,773.4","6,240.0"
,     3. Netherlands,226.7,144.2,123.6,186.1,464.6,877.8,"1,704.6","2,464.3","4,638.7","2,222.5","4,159.8","6,637.1","7,479.4","9,729.3","8,726.1","4,981.0","3,255.8","4,748.2","6,189.4"
,     4. Russian Federation,"1,751.4","1,759.5","1,497.8","1,967.9","2,838.1","2,927.2","3,731.1","4,659.1","6,228.1","3,547.0","2,702.9","7,514.5","6,747.2","5,875.3","6,388.5","4,547.5","3,445.2","4,479.3","4,979.0"
,     5. France,15.8,10.4,27.4,278.1,"1,468.2","2,665.1","3,347.0","3,982.7","5,388.7","3,381.5","4,433.0","5,414.7","5,633.0","5,262.1","4,689.7","2,681.3","1,791.9","2,861.1","3,839.1"
,     6. Switzerland,463.2,408.7,792.4,"1,679.9","3,760.4","5,509.5","6,721.2","7,475.9","11,281.4","2,668.2","1,234.4","4,961.3","4,965.2","4,258.5","4,540.4","2,659.3","2,442.8","3,100.7","2,867.5"
,     7. Spain,6.5,6.8,11.5,17.5,281.4,464.5,968.4,775.9,896.6,580.3,921.0,"1,135.4",768.2,"1,844.3","2,363.3","1,219.1",989.1,"1,444.3","1,862.5"
,     8. Romania,0.5,7.8,121.0,32.8,32.7,460.3,747.1,686.5,"1,010.8",840.3,"1,281.8","2,265.8","3,033.8","2,263.9","3,153.0","1,343.4",842.7,925.6,"1,497.7"
,     9. Turkey,62.3,74.2,97.4,99.2,147.1,157.0,348.2,934.4,"1,903.8",791.8,"1,236.8","2,574.4","3,229.0","2,595.1","2,272.5","1,275.6",851.0,"1,145.2","1,245.0"
,     10. Greece,0.5,4.4,30.7,10.7,5.5,138.8,382.9,376.1,502.4,544.8,992.6,575.4,667.3,673.1,"1,938.5","1,259.9",871.0,964.0,"1,217.4"
,,,,,,,,,,,,,,,,,,,,
,"Imports, total","5,055.4","6,492.3","6,594.9","8,399.7","12,804.2","17,385.0","23,708.8","32,804.1","37,926.8","28,391.2","23,660.5","38,073.0","44,537.9","49,073.6","41,466.8","30,600.1","25,376.7","29,139.3","32,270.6"
,     1. Russian Federation,"2,439.2","2,891.9","2,548.8","3,282.1","4,812.5","6,591.3","9,072.9","11,626.9","13,765.6","8,896.6","5,058.1","16,269.1","17,110.5","17,971.8","13,807.7","10,529.3","9,288.3","11,336.5","11,969.2"
,"     2. China, People's Republic of",151.0,172.0,313.0,523.7,758.2,"1,251.8","1,924.9","3,507.3","4,565.1","3,569.5","3,962.5","5,021.1","7,497.7","8,192.6","7,439.7","5,087.8","3,668.0","4,692.0","5,380.7"
,     3. Germany,335.7,490.2,586.2,734.2,"1,053.1","1,300.7","1,809.7","2,587.3","2,573.5","2,041.9","1,844.5","2,082.2","2,271.3","2,805.7","2,327.1","1,986.0","1,442.6","1,478.9","1,645.6"
,     4. United States,277.5,349.2,461.5,470.6,563.2,"1,205.3","1,105.8","1,625.7","1,931.1","1,393.6","1,322.2","1,716.2","2,120.0","2,392.1","1,999.7","1,484.3","1,277.1","1,253.3","1,499.1"
,     5. Italy,155.9,268.9,219.1,250.2,426.5,679.8,"1,430.7","1,131.1","1,241.3","1,916.0","1,587.4","1,145.0",960.4,995.5,"1,062.3","1,174.5",835.7,945.0,"1,494.7"
,     6. Uzbekistan,70.5,81.1,86.5,89.7,227.6,254.5,319.1,538.5,516.1,304.4,473.4,770.6,817.2,962.6,"1,020.3",725.7,587.8,735.0,844.5
,     7. Turkey,144.0,136.9,173.7,209.0,342.4,399.9,558.4,959.0,971.3,570.9,618.7,729.3,786.1,900.6,"1,030.7",741.9,618.3,729.4,654.2
,"     8. Korea, Republic of",83.6,110.6,110.2,114.6,247.7,256.1,359.3,625.9,423.3,373.9,526.3,622.0,956.7,"1,250.3","1,076.5",607.0,453.0,567.4,922.3
,     9. France,75.6,141.6,110.2,196.9,313.7,291.1,459.7,705.5,813.1,460.4,499.1,687.7,584.3,924.7,"1,085.2",670.8,661.1,534.9,661.5
,     10. Ukraine,81.2,155.0,217.1,324.0,722.6,844.7,983.9,"1,528.5","2,105.2","2,131.6","1,360.7","1,734.4","2,922.9","2,248.4","1,213.9",827.8,435.6,462.0,388.8
,,,,,,,,,,,,,,,,,,,,
,BALANCE OF PAYMENTSq   calendar year ($ million),,,,,,,,,,,,,,,,,,,
,Current account,366.5,"-1,389.3","-1,024.2",-272.0,336.2,"-1,036.0","-1,999.9","-8,372.3","6,250.1","-4,120.8","1,385.7","10,198.6","2,246.7","1,954.1","6,113.7","-6,011.6","-8,132.1","-5,101.9",-51.7
,     Balance on goods,"2,226.7","1,147.2","2,177.4","3,762.4","6,790.8","10,361.5","14,691.7","15,226.2","33,612.0","15,003.9","28,500.2","44,844.1","39,836.7","35,960.2","36,618.9","11,627.1","9,253.4","16,727.8","26,358.9"
,          Exports,"9,287.0","8,922.8","10,018.2","13,223.4","20,595.7","28,299.2","38,761.4","48,348.1","71,964.2","43,923.4","61,391.7","85,193.9","86,494.4","85,126.1","79,072.7","44,826.4","35,485.8","47,301.0","59,630.1"
,          Imports,"7,060.3","7,775.6","7,840.8","9,460.9","13,804.9","17,937.7","24,069.7","33,121.9","38,352.2","28,919.5","32,891.5","40,349.8","46,657.7","49,165.9","42,453.8","33,199.3","26,232.4","30,573.2","33,271.2"
,     Balance on services,-970.2,"-1,680.5","-2,330.4","-2,265.7","-3,245.8","-5,434.0","-6,134.2","-8,443.2","-6,926.5","-5,978.0","-7,249.6","-6,635.2","-8,913.6","-8,112.9","-6,843.5","-4,720.3","-3,762.4","-3,577.8","-4,595.7"
,          Credit,939.3,"1,123.0","1,406.8","1,579.7","1,874.9","2,087.3","2,676.9","3,424.8","4,292.4","4,103.7","4,119.0","4,337.7","5,430.9","5,970.6","7,002.5","6,177.4","6,084.5","6,504.9","7,274.9"
,          Debit,"1,909.4","2,803.4","3,737.2","3,845.4","5,120.7","7,521.3","8,811.1","11,868.1","11,218.9","10,081.7","11,368.5","10,972.9","14,344.5","14,083.5","13,845.9","10,897.7","9,846.9","10,082.6","11,870.7"
,     Balance on primary income,"-1,139.1","-1,094.5",-984.9,"-1,604.1","-2,720.6","-5,555.5","-9,350.0","-12,945.7","-19,375.3","-12,417.5","-19,375.6","-27,745.1","-28,117.1","-25,147.7","-22,701.2","-11,617.9","-13,450.3","-18,148.5","-22,087.2"
,          Credit,253.7,373.3,383.9,414.5,602.7,993.4,"1,776.4","3,815.1","3,740.2","3,178.1","2,701.3","2,232.0","2,089.6","2,320.4","2,215.6","2,258.4","2,256.3","2,448.3","2,611.4"
,          Debit,"1,392.8","1,467.8","1,368.8","2,018.6","3,323.3","6,549.0","11,126.5","16,760.8","23,115.6","15,595.6","22,076.9","29,977.1","30,206.6","27,468.1","24,916.7","13,876.4","15,706.6","20,596.9","24,698.6"
,     Balance on secondary income,249.0,238.5,113.7,-164.7,-488.2,-408.0,"-1,207.4","-2,209.6","-1,060.1",-729.2,-489.2,-265.1,-559.3,-745.4,-960.6,"-1,300.5",-172.7,-103.4,272.3
,          Credit,352.2,394.4,425.9,278.6,352.9,810.0,898.3,850.8,"1,028.2",945.9,"1,459.3","2,745.9","2,733.3","3,184.7","2,762.6","1,851.8","1,701.5","2,088.6","2,319.6"
,          Debit,103.2,156.0,312.1,443.3,841.1,"1,218.0","2,105.7","3,060.4","2,088.2","1,675.1","1,948.6","3,011.1","3,292.6","3,930.1","3,723.2","3,152.3","1,874.2","2,191.9","2,047.3"
,Capital account,-26.3,8.6,-25.2,21.4,12.8,4.5,30.8,35.8,19.3,31.4,"7,898.0",31.8,15.4,-6.4,29.3,131.7,269.5,346.8,203.4
,     Credit,12.1,8.9,13.0,21.4,12.8,4.5,30.8,36.3,19.5,31.8,"7,903.2",33.9,32.4,7.1,36.4,139.9,280.4,351.3,279.8
,     Debit,38.4,0.3,38.2,0.0,0.0,0.0,0.0,0.5,0.2,0.4,5.2,2.1,17.0,13.5,7.0,8.2,10.9,4.4,76.4
,Financial account,"-1,307.0","-2,613.7","-1,359.1","-2,765.8","-4,700.7","2,293.8","-11,803.4","-1,993.6","1,680.5","-3,919.2","10,631.8","9,531.1","5,487.2",272.8,"-6,704.8","-9,655.7","-7,894.2","-5,478.4","2,558.6"
,     Direct investmentr,"-1,278.2","-2,860.6","-2,163.8","-2,213.4","-5,436.2","-2,119.1","-6,689.4","-8,030.5","-13,114.7","-10,083.3","-3,665.2","-8,582.6","-11,855.9","-8,034.4","-4,674.6","-3,261.4","-13,746.4","-3,756.1","-4,919.2"
,     Portfolio investment,55.0,"1,317.5","1,232.5","1,891.0",417.2,"3,952.7","4,501.4","4,583.1","9,377.5","-3,093.1","-8,470.3","12,868.1","17,387.9","6,033.6","1,038.8","-5,887.9",746.2,"-5,398.3","2,630.4"
,     Financial derivatives,–,–,-25.0,-15.9,46.4,112.6,67.8,369.1,-163.7,-66.2,3.9,-126.7,108.9,103.7,-37.1,-14.6,-24.8,115.5,109.4
,     Other investment,-83.9,"-1,070.5",-402.7,"-2,427.6",271.9,347.6,"-9,683.2","1,084.7","5,581.5","9,323.3","22,763.5","5,372.3",-153.7,"2,169.9","-3,032.0",-491.8,"5,130.8","3,560.6","4,738.1"
,Net errors and omissions,"-1,062.1",-848.2,225.4,-981.7,"-1,050.8","1,381.5","1,240.3","3,314.2","-2,423.7","2,638.7","6,054.4",-398.9,"-1,081.5","-4,054.7","-8,592.9","-4,543.5",-103.4,"-2,088.9",880.7
,Overall balance,-585.1,-384.7,-535.1,"-1,533.5","-3,999.0","1,943.8","-11,074.6","3,028.7","-2,165.2","-2,468.5","-4,706.4",-300.4,"4,306.5","2,379.7","-4,254.9",767.7,71.7,"1,365.5","1,526.2"
,Reserves and related items,585.1,384.7,535.1,"1,533.5","3,999.0","-1,943.8","11,074.6","-3,028.7","2,165.2","2,468.5","4,706.4",300.4,"-4,306.5","-2,379.7","4,254.9",-767.7,-71.7,"-1,365.5","-1,526.2"
,,,,,,,,,,,,,,,,,,,,
,               Balance of Payments   (% of GDP at current market prices),,,,,,,,,,,,,,,,,,,
,               Exports,50.8,40.3,40.7,42.9,47.7,49.5,47.9,46.1,53.9,38.1,41.5,44.2,41.6,36.0,35.7,24.3,25.8,29.0,35.0*
,               Imports,38.6,35.1,31.8,30.7,32.0,31.4,29.7,31.6,28.7,25.1,22.2,20.9,22.4,20.8,19.2,18.0,19.1,18.8,19.5*
,               Balance on goods,12.2,5.2,8.8,12.2,15.7,18.1,18.1,14.5,25.2,13.0,19.3,23.3,19.2,15.2,16.5,6.3,6.7,10.3,15.5*
,               Current account balance,2.0,-6.3,-4.2,-0.9,0.8,-1.8,-2.5,-8.0,4.7,-3.6,0.9,5.3,1.1,0.8,2.8,-3.3,-5.9,-3.1,0.0*
,               Overall balance,-3.2,-1.7,-2.2,-5.0,-9.3,3.4,-13.7,2.9,-1.6,-2.1,-3.2,-0.2,2.1,1.0,-1.9,0.4,0.1,0.8,0.9*
,,,,,,,,,,,,,,,,,,,,
,INTERNATIONAL RESERVES   calendar year ($ million),,,,,,,,,,,,,,,,,,,
,Total,"2,095.7","2,507.9","3,140.8","4,962.1","9,276.7","7,069.7","19,127.1","17,629.3","19,872.1","23,220.5","28,275.0","29,330.0","28,279.9","24,677.8","29,208.7","27,870.8","29,712.6","30,746.8","30,927.0"
,"     Gold, national valuation",501.5,510.7,585.6,725.9,803.6,985.5,"1,376.2","1,852.5","2,000.7","2,500.7","3,052.2","4,150.8","6,148.4","5,551.2","7,394.7","7,576.1","9,616.6","12,498.0","14,391.0"
,     Foreign exchange,"1,594.1","1,997.2","2,554.2","4,235.0","8,471.9","6,083.0","17,749.5","15,775.4","17,870.1","20,179.6","24,692.1","24,650.1","21,600.3","18,590.2","21,309.3","19,790.6","19,361.2","17,469.3","15,772.5"
,     Reserve position in the IMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,266.4,282.2,275.6
,     SDRs,0.0,0.0,1.0,1.2,1.2,1.2,1.3,1.4,1.4,540.2,530.6,529.0,531.2,536.4,504.6,482.7,468.3,497.3,488.0
,,,,,,,,,,,,,,,,,,,,
,EXCHANGE RATES   (T–$),,,,,,,,,,,,,,,,,,,
,End of period,144.5,150.2,154.6,144.2,130.0,134.0,127.0,120.3,120.8,148.5,147.5,148.4,150.7,154.1,182.4,340.0,333.3,332.3,384.2
,Average of period,142.1,146.7,153.3,149.6,136.0,132.9,126.1,122.6,120.3,147.5,147.4,146.6,149.1,152.1,179.2,221.7,342.2,326.0,344.7
,,,,,,,,,,,,,,,,,,,,
,EXTERNAL INDEBTEDNESS   as of end of year ($ million),,,,,,,,,,,,,,,,,,,
,Total debt outstanding and disbursed,"12,890.2","15,340.0","18,437.2","23,226.8","33,233.1","43,857.0","74,429.3","96,232.0","106,730.8","109,734.3","119,144.5","124,324.8","135,526.5","149,703.9","157,694.4","153,395.3","163,715.0","167,484.7",…
,     Long-term debt,"11,481.4","13,566.1","16,128.0","19,903.2","28,756.6","35,263.4","61,467.1","84,159.3","96,714.7","102,210.4","109,750.8","115,041.6","125,912.0","139,678.0","147,415.7","146,440.7","156,292.4","159,348.4",…
,          Public and publicly guaranteed,"3,622.5","3,450.2","3,210.4","3,468.5","3,233.7","2,176.8","2,136.2","1,697.7","1,914.9","2,486.9","3,845.4","4,683.3","7,403.7","12,316.7","15,123.6","20,113.6","21,424.6","21,295.5",…
,          Private nonguaranteed,"7,858.9","10,115.9","12,917.7","16,434.7","25,522.9","33,086.6","59,330.9","82,461.6","94,799.8","99,723.5","105,905.4","110,358.2","118,508.4","127,361.3","132,292.1","126,327.0","134,867.8","138,053.0",…
,     Short-term debt,961.0,"1,342.0","1,842.0","2,812.9","3,942.8","8,102.4","12,445.2","11,529.7","9,486.8","6,985.1","8,864.5","8,755.6","9,086.3","9,496.7","9,780.9","6,478.4","6,960.7","7,646.8",…
,     Use of IMF credit,447.7,431.9,467.2,510.7,533.7,491.2,517.0,543.1,529.3,538.7,529.2,527.6,528.2,529.2,497.9,476.2,462.0,489.4,…
,,,,,,,,,,,,,,,,,,,,
,               External debt    (% of GNI),75.7,73.3,78.4,79.9,82.5,84.7,104.0,104.7,93.5,106.9,92.6,75.4,75.3,70.8,79.3,88.5,131.7,118.4,…
,               Total long-term debt    (% of total debt),89.1,88.4,87.5,85.7,86.5,80.4,82.6,87.5,90.6,93.1,92.1,92.5,92.9,93.3,93.5,95.5,95.5,95.1,…
,               Short-term debt    (% of total debt),7.5,8.7,10.0,12.1,11.9,18.5,16.7,12.0,8.9,6.4,7.4,7.0,6.7,6.3,6.2,4.2,4.3,4.6,…
,               Debt service    (% of exports of goods and services),32.4,32.3,34.9,34.8,38.0,41.9,33.5,48.9,41.7,50.2,57.9,35.4,24.7,33.1,35.0,63.3,44.3,47.9,…
,,,,,,,,,,,,,,,,,,,,
,Debt service   transactions during the year ($ million),"3,370.5","3,354.3","4,106.9","5,302.3","8,774.3","13,180.8","14,474.5","27,171.1","33,426.4","25,779.6","47,760.6",…,…,…,…,…,…,…,…
,     Principal repayments on long-term debt,"2,154.8","2,627.4","3,391.8","4,492.1","7,848.3","11,417.2","12,139.4","23,570.6","29,011.4","20,032.3","34,638.7","26,225.6","20,861.8","28,341.5","27,853.6","31,266.4","17,413.9","24,528.5","36,993.1"
,     Interest on long-term debt,713.2,686.0,666.8,722.6,808.2,"1,521.5","1,948.4","3,530.7","4,105.2","5,365.2","4,516.9","5,921.2","2,032.6","2,258.1","2,980.8","3,467.3","2,667.4","3,184.5","6,884.3"
,     Interest on short-term debt,51.2,46.1,52.6,70.3,96.1,204.4,350.4,37.5,274.0,303.7,316.3,300.7,310.5,316.6,329.8,219.1,230.3,252.4,…
,,,,,,,,,,,,,,,,,,,,
,Average terms of new commitments,,,,,,,,,,,,,,,,,,,
,     Interest   (% per annum),8.3,3.8,4.9,1.8,1.8,5.0,6.2,–,3.0,1.4,1.0,0.8,3.7,4.8,3.9,4.7,2.6,2.0,…
,     Maturity   (years),13.2,16.8,6.7,23.0,24.6,16.8,16.3,–,15.1,21.2,23.4,18.5,16.9,22.6,17.4,14.7,19.9,16.4,…
,     Grace period   (years),6.5,4.3,3.2,6.7,5.1,5.3,4.8,–,5.3,4.7,3.7,4.4,11.9,21.3,16.9,13.9,2.9,0.8,…
,     Grant element   (%),14.6,36.3,20.3,56.6,58.8,30.5,22.4,–,42.0,55.5,60.4,55.7,40.1,41.0,42.8,30.9,45.4,39.8,…
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"… = data not available; | = marks break in series; – = magnitude equals zero; 0.0 = magnitude is less than half of unit employed; * = provisional, preliminary, estimate, budget figure; $ = United States dollars;  cif = cost, insurance, and freight; fob = free on board; GDP = gross domestic product; GNI = gross national income; IMF = International Monetary Fund; km2 = square kilometer; kWh = kilowatt-hour; L = liter; m3 = cubic meter; NPISHs = nonprofit institutions serving households; SDRs = special drawing rights; T= tenge; t = metric ton.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
a,"Prior to 2009, data are based on the 1999 Population Census. For 2009 onward, data are based on the 2009 Population Census.",,,,,,,,,,,,,,,,,,,
b,Refers to registered unemployed people.,,,,,,,,,,,,,,,,,,,
c,"For 2011 onward, estimates are in accordance with the 2008 System of National Accounts, where financial intermediation services indirectly measured are no longer compiled as a notional industry.",,,,,,,,,,,,,,,,,,,
d,Includes NPISHs.,,,,,,,,,,,,,,,,,,,
e,Derived from balance-of-payments data multiplied by the exchange rates at the end of the period.,,,,,,,,,,,,,,,,,,,
f,Refers to the index of physical volume of the gross production (services) of agriculture.,,,,,,,,,,,,,,,,,,,
g,"Prior to 2014, premium gasoline refers to 93 octane rating. From 2014 onward, premium gasoline refers to 92 octane rating.",,,,,,,,,,,,,,,,,,,
h,"For 2003–2005, includes accounts of credit companies. For 2000–2017, data include bank's final turnover. For 2018, data refer to preliminary estimates without bank's final turnover. ",,,,,,,,,,,,,,,,,,,
i,Includes transferable deposits of individuals and nonbanking legal entities in tenge.,,,,,,,,,,,,,,,,,,,
j,Includes other deposits in tenge and transferable deposits of individuals and nonbanking legal entities in foreign currencies.,,,,,,,,,,,,,,,,,,,
k,"Includes currency in circulation and all deposits of other sectors of economy in depository corporations, with the exception of deposits of central government and nonresidents.",,,,,,,,,,,,,,,,,,,
l,"Include claims to central and regional governments, with the exception of data on liabilities to the National Oil Fund.",,,,,,,,,,,,,,,,,,,
m,"Includes claims on private nonfinancial institutions, NPISHs, and households.",,,,,,,,,,,,,,,,,,,
n,Deposits in the national currency attracted by banks during the year.,,,,,,,,,,,,,,,,,,,
o,Loans granted by banks to the real sector of the economy during the year.,,,,,,,,,,,,,,,,,,,
p,Includes deposits of nonbanking legal entities and individuals in the national currency.,,,,,,,,,,,,,,,,,,,
q,"Data are based on the IMF's Balance of Payments and International Investment Position Manual (sixth edition). For 2012 onward, data have been updated due to the revision of estimated indicators on the operations of individuals and goods exports based on the balance-of-payments methodology, and revised approaches to the residency of construction and drilling company branches conducting their activites on the territory of the Republic of Kazakhstan.",,,,,,,,,,,,,,,,,,,
r,Refers to drawings minus authorization of direct investors' loans and credits.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Sources:,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Population,"Ministry of National Economy of the Republic of Kazakhstan, Committee on Statistics (COS). Official communication, 17 May 2019; past communication.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Labor Force,"COS. Official communication, 17 May 2019; past communication.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,National Accounts,"COS. Official communication, 17 May 2019; past communication.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,     At previous year's market prices,,,,,,,,,,,,,,,,,,,
,          Statistical discrepancy,"For 2000–2017: COS. Official communication, 17 May 2019; past communication.",,,,,,,,,,,,,,,,,,
,,For 2018: Asian Development Bank estimates based on data from the COS.,,,,,,,,,,,,,,,,,,
,     GDP (% annual change),,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Production Indexes,"COS. Official communication, 17 May 2019; past communication. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Energy,"COS. Official communication, 17 May 2019; past communication. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Price Indexes,"COS. Official communication, 17 May 2019; past communication. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Money and Banking,"National Bank of Kazakhstan. Official communication, 19 April 2019; past communication.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Government Finance,"Ministry of Finance of the Republic of Kazakhstan. Official Communication, 10 July 2019.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,External Trade,"COS. Official communication, 17 May 2019; past communication. ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,     Direction of Trade,International Monetary Fund (IMF). Direction of Trade Statistics. http://data.imf.org/ (accessed 20 May 2019).,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Balance of Payments,"National Bank of Kazakhstan. Official communication, 19 April 2019; past communication.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,International Reserves,IMF. International Financial Statistics. http://data.imf.org/ (accessed 27 March 2019).,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Exchange Rates,IMF. International Financial Statistics. http://data.imf.org/ (accessed 27 March 2019).,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,External Indebtedness,World Bank. World Development Indicators. https://data.worldbank.org/indicator (accessed 4 April 2019).,,,,,,,,,,,,,,,,,,
