SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1990-2003,2004: Carbon Dioxide Information Analysis Center",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3.1028 ,3.6994 ,3.9565 ,4.6864 ,4.6776 ,5.8533 ,5.8608 ,5.8092 ,5.1937 ,4.8074 ,5.505 ,5.7899 ,5.9042 ,6.4116 ,... ,... ,... ,... ,... ,... 
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1990-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3384.16 ,3829.28 ,3420.54 ,3624.2 ,4729.8 ,3426.62 ,3038.18 ,3348.37 ,2333.71 ,2010.06 ,1979.82 ,1946.91 ,1605.53 ,1174.4 ,1128.54 ,661.534 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,29.6766 ,... ,29.058 ,... ,... ,25.8498 ,... ,25.478 ,... ,... ,23.9018 ,... ,22.851 ,... ,... ,21.3828 ,21.0642 ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,5.2532 ,... ,5.115 ,... ,... ,4.8018 ,... ,4.769 ,... ,... ,4.6958 ,... ,4.647 ,... ,... ,4.656 ,4.4764 ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1980,1981,1982,1983,1985,1986,1987,1988,1990,1991,1992,1993,1995-1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,4.2 ,... ,4.2 ,... ,... ,4.1 ,... ,4 ,... ,... ,3.6804 ,... ,3.62 ,... ,... ,3.248 ,3.4 ,3.256 ,... ,... ,3.0616 ,... ,2.932 ,... ,... ,2.7448 ,2.6524 ,... ,... ,... 
SU-970," ",Age dependency ratio ,Ratio; ; Ending 1231,"1990,1991,2000,2001: United Nations
2003,2004: Economic and Social Commission for Asia and the Pacific",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,67.22408 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,60.7717 ,... ,... ,59.36508 ,... ,... ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1044," ",Child malnutrition ,percent; ; Ending 1231,"1983,1984,1993,1994: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,27 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,23 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,63.1 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,76.3 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2757.2 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2927 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1985,1986: Ministry of Finance
1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,70 ,... ,... ,... ,... ,70.29317 ,... ,70.82195 ,... ,... ,71.51941 ,... ,71.98439 ,... ,... ,72.63473 ,... ,73.06829 ,... ,... ,73.70195 ,74.04776 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1985,1986: Ministry of Finance
1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,67.7 ,... ,... ,... ,... ,68.22 ,... ,68.7 ,... ,... ,69.216 ,... ,69.56 ,... ,... ,70.304 ,... ,70.8 ,... ,... ,71.46 ,71.758 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1985,1986: Ministry of Finance
1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,72.4 ,... ,... ,... ,... ,72.47 ,... ,73.05 ,... ,... ,73.938 ,... ,74.53 ,... ,... ,75.082 ,... ,75.45 ,... ,... ,76.056 ,76.452 ,... ,... ,... 
SU-1066," ",Public health expenditure as % of GDP ,percent; ; Ending 1231,"1990,1991: United Nations Development Programme",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1.3 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",Education
SU-1075," ",Public education expenditure as % of GNP ,percent; ; Ending 1231,"1985,1986,1990,1991,1994,1995: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,6.6 ,... ,... ,... ,... ,5.4 ,... ,... ,... ,5.3 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1990,1991,1994-1997,1998: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,101 ,... ,... ,... ,... ,93 ,... ,... ,... ,93 ,103.4 ,103.1 ,101.2 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1991,1992,1994-1997,1998,1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,100 ,... ,... ,... ,... ,... ,95.34615 ,... ,... ,94 ,104.2 ,103.3 ,101.4 ,... ,99.0156 ,97.25134 ,95.4973 ,93.16645 ,93.30487 ,95.56828 ,... ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1991,1992,1994-1997,1998,1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,101 ,... ,... ,... ,... ,... ,95.51306 ,... ,... ,93 ,102.7 ,102.8 ,101 ,... ,100.96073 ,97.0427 ,95.42545 ,93.20924 ,93.64957 ,95.97629 ,... ,... ,... ,... ,... 
SU-1085," ","School enrollment, gross secondary, total (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1990,1991,1994,1995: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,53 ,... ,... ,... ,... ,58 ,... ,... ,... ,61 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1991,1992,1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,53 ,... ,... ,... ,... ,... ,58.49065 ,... ,... ,... ,... ,... ,... ,... ,72.65518 ,72.88908 ,73.10961 ,74.07044 ,80.94849 ,81.42956 ,... ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1985,1986,1991,1992,1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,53 ,... ,... ,... ,... ,... ,55.67809 ,... ,... ,... ,... ,... ,... ,... ,66.10112 ,65.85854 ,66.30445 ,66.67446 ,70.89362 ,71.59958 ,... ,... ,... ,... ,... 
SU-1171," ","Deforestation, annual average ",percent; ; Ending 1231,"1985,1986,1993,1994: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2.1 ,... ,... ,... ,... ,... ,... ,... ,2.4 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 


CO-126,Maldives
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1990-2003,2004: Carbon Dioxide Information Analysis Center",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,.7141 ,.7726 ,1.1099 ,.9199 ,.9045 ,1.1001 ,1.2338 ,1.3819 ,1.2193 ,1.6532 ,1.7263 ,3.1049 ,3.3768 ,1.4106 ,... ,... ,... ,... ,... ,... 
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1990-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3.5 ,5.9 ,5.8 ,6.3 ,7.2 ,5.9 ,0 ,7.8 ,.88 ,1.45 ,4.57 ,14.046 ,2.79 ,0 ,0 ,0 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,38.7044 ,... ,39.978 ,... ,... ,30.5992 ,... ,35.804 ,... ,... ,33.2228 ,... ,31.502 ,... ,... ,30.3812 ,23.1352 ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,9.2828 ,... ,9.056 ,... ,... ,7.9106 ,... ,7.461 ,... ,... ,6.7782 ,... ,6.323 ,... ,... ,5.8382 ,5.8882 ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1983,1984,1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,6.8 ,... ,... ,... ,... ,... ,... ,5.9718 ,... ,6.04 ,... ,... ,4.53 ,... ,5.24 ,... ,... ,4.694 ,... ,4.33 ,... ,... ,4 ,2.6662 ,... ,... ,... 
SU-970," ",Age dependency ratio ,Ratio; ; Ending 1231,"1990,1991,2000,2001: United Nations
2003,2004: Economic and Social Commission for Asia and the Pacific",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,99.20319 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,89.39394 ,... ,... ,81.81818 ,... ,... ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1044," ",Child malnutrition ,percent; ; Ending 1231,"1983,1984: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,56 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,72.8 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,112.6 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2323.9 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,2586.7 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1983,1984,1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,57 ,... ,... ,... ,... ,... ,... ,60.51039 ,... ,61.08561 ,... ,... ,62.50132 ,... ,63.93244 ,... ,... ,65.37595 ,... ,66.33829 ,... ,... ,67.64307 ,67.91966 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1983,1984,1990,1991,1992-1993,1994,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,58 ,... ,... ,... ,... ,... ,... ,61.766 ,... ,62.31 ,63 ,... ,63.474 ,... ,64.83 ,... ,... ,66.054 ,... ,66.87 ,... ,... ,67.926 ,67.186 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1983,1984,1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,56 ,... ,... ,... ,... ,... ,... ,59.192 ,... ,59.8 ,... ,... ,61.48 ,... ,62.99 ,... ,... ,64.664 ,... ,65.78 ,... ,... ,67.346 ,68.69 ,... ,... ,... 
SU-1063," ",Persons per hospital bed ,; ; Ending 1231,"2001,2002: Ministry of Health",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,533 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1064," ",Persons per physician ,; ; Ending 1231,"2001,2002: Ministry of Health",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,263 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1066," ",Public health expenditure as % of GDP ,percent; ; Ending 1231,"1985,1986,1990,1991,1995,1996: Department of External Resources
2000,2001: Ministry of Finance and Treasury",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,1.8 ,... ,... ,... ,... ,8.2 ,... ,... ,... ,... ,5 ,... ,... ,... ,... ,5 ,... ,... ,... ,... ,... ,... ,... ,... ,... 
" ",Education
SU-1075," ",Public education expenditure as % of GNP ,percent; ; Ending 1231,"1985,1986,1990,1991,1995,1996: Department of External Resources",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,3.7 ,... ,... ,... ,... ,5.7 ,... ,... ,... ,... ,7.2 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1992,1993: World Bank
1998-2000: Ministry of Finance and Treasury
2001,2002: Ministry of Education",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,134 ,... ,... ,... ,... ,... ,133.7 ,133.89999 ,132.39999 ,127.38 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1992,1993: World Bank
1998: Ministry of Finance and Treasury
1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,133 ,... ,... ,... ,... ,... ,133.8 ,131.01364 ,127.60097 ,120.92991 ,113.75412 ,108.19106 ,101.94011 ,92.52558 ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1992,1993: World Bank
1998: Ministry of Finance and Treasury
1999-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,136 ,... ,... ,... ,... ,... ,133.5 ,129.82643 ,127.08852 ,121.28328 ,115.36033 ,110.85868 ,105.04961 ,94.79961 ,... ,... ,... ,... 
SU-1085," ","School enrollment, gross secondary, total (% schl age pop) ",percent; ; Ending 1231,"1992,1993: World Bank
1998-2000: Ministry of Finance and Treasury
2001,2002: Ministry of Education",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,49 ,... ,... ,... ,... ,... ,54.5 ,64.8 ,79 ,92.76 ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1992,1993: World Bank
1998: Ministry of Finance and Treasury
1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,49 ,... ,... ,... ,... ,... ,56.3 ,44.55751 ,57.65037 ,68.61394 ,71.37276 ,77.60252 ,77.607 ,... ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1998: Ministry of Finance and Treasury
1999-2004,2005: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,52.7 ,41.72838 ,53.54633 ,64.10352 ,62.11722 ,69.74473 ,68.31693 ,... ,... ,... ,... ,... 


CO-134,"Micronesia, Federated States of"
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1991,1992,1995-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,0 ,... ,... ,... ,1.333 ,1.147 ,1.177 ,1.238 ,1.206 ,1.041 ,1.106 ,1.876 ,1.691 ,1.451 ,.38 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,33.5494 ,... ,32.239 ,... ,... ,31.7852 ,... ,31.479 ,... ,... ,31.104 ,... ,30.854 ,... ,... ,30.4562 ,26.695 ,... ,... ,... 
SU-972," ","Death rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,6.533 ,... ,6.407 ,... ,... ,6.3344 ,... ,6.286 ,... ,... ,6.2518 ,... ,6.229 ,... ,... ,6.0034 ,6.1418 ,... ,... ,... 
SU-973," ","Fertility rate, total, births per woman ",; ; Ending 1231,"1975,1976,1980,1981: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
1990,1991,1992,1993: World Bank
1994: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",8.3 ,... ,... ,... ,... ,7.4 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,4.9558 ,... ,4.793 ,... ,4.6 ,4.6334 ,... ,4.527 ,... ,... ,4.4226 ,... ,4.353 ,... ,... ,3.6516 ,3.8092 ,... ,... ,... 
SU-970," ",Age dependency ratio ,Ratio; ; Ending 1231,"1990,1991,2000,2001: United Nations
2003,2004: Economic and Social Commission for Asia and the Pacific",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,96.47215 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,78.11388 ,... ,... ,78.57143 ,... ,... ,... ,... ,... ,... 
" ",Health and Nutrition
SU-1049," ",Daily per capita protein supply ,gram; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1050," ",Daily per capita calorie supply ,Calorie; ; Ending 1231,"1990,1991,2001,2002: Food and Agricultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1053," ","Life expectancy at birth, total (years) ",year; ; Ending 1231,"1976,1977: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,65 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,66.25259 ,... ,66.47659 ,... ,... ,66.81259 ,... ,67.03659 ,... ,... ,67.32341 ,... ,67.51463 ,... ,... ,68.06737 ,68.31317 ,... ,... ,... 
SU-1054," ","Life expectancy at birth, male (years) ",year; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,65.716 ,... ,65.94 ,... ,... ,66.276 ,... ,66.5 ,... ,... ,66.74 ,... ,66.9 ,... ,... ,67.362 ,67.56 ,... ,... ,... 
SU-1055," ","Life expectancy at birth, female (years) ",year; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997,1998,2000,2001,2002,2003,2005-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,66.816 ,... ,67.04 ,... ,... ,67.376 ,... ,67.6 ,... ,... ,67.936 ,... ,68.16 ,... ,... ,68.808 ,69.104 ,... ,... ,... 
" ",Education
SU-1082," ","School enrollment, gross primary, total (% schl age pop) ",percent; ; Ending 1231,"1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,94 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1083," ","School enrollment, gross primary, female (% schl age pop) ",percent; ; Ending 1231,"1990,1991: United Nations Educational, Scientific And Cultural Organization
1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
1998,1999: United Nations Development Programme
2004-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,94 ,... ,... ,... ,83 ,... ,... ,... ,... ,... ,116.38518 ,113.21983 ,... ,... ,... ,... 
SU-1084," ","School enrollment, gross primary, male (% schl age pop) ",percent; ; Ending 1231,"1990,1991: United Nations Educational, Scientific And Cultural Organization
1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
1998,1999: United Nations Development Programme
2004-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,94 ,... ,... ,... ,82 ,... ,... ,... ,... ,... ,117.68002 ,116.19785 ,... ,... ,... ,... 
SU-1085," ","School enrollment, gross secondary, total (% schl age pop) ",percent; ; Ending 1231,"1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,81 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
SU-1086," ","School enrollment, gross secondary, female (% schl age pop) ",percent; ; Ending 1231,"1990,1991: United Nations Educational, Scientific And Cultural Organization
1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
2004-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,85 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,84.80947 ,87.91841 ,... ,... ,... ,... 
SU-1087," ","School enrollment, gross secondary, male (% schl age pop) ",percent; ; Ending 1231,"1990,1991: United Nations Educational, Scientific And Cultural Organization
1994,1995: Statistics Unit, Division Of Economic Planning And Statistics, Department Of Economic Affairs
2004-2005,2006: United Nations Educational, Scientific And Cultural Organization",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,78 ,... ,... ,... ,... ,... ,... ,... ,... ,... ,81.33083 ,82.51732 ,... ,... ,... ,... 


CO-137,Mongolia
" "," "," ",Attributes,Source,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,Footnotes
" ",MILLENNIUM DEVELOPMENT GOAL INDICATORS
" ",Target 7.A: Reverse the loss of environmental resources
SU-1193," ",7.2.b Carbon Dioxide emissions (per capita metric tons) ,Per capita metric tons; ; Ending 1231,"1990-2003,2004: Carbon Dioxide Information Analysis Center",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,4.5111 ,5.3783 ,4.7916 ,3.9807 ,3.3645 ,3.3177 ,3.336 ,3.1708 ,3.1431 ,3.0557 ,3.0069 ,3.1271 ,3.25 ,3.0928 ,... ,... ,... ,... ,... ,... 
SU-1199," ",7.2.c Ozone-Depleting CFCs Consumption (ODP Tons) ,ODP Metric Tons; ; Ending 1231,"1995-2005,2006: UNEP-Ozone Secretariat",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,7.2 ,12.16 ,12.5 ,13.2 ,12.44 ,11.204 ,9.34 ,6.9 ,5.74 ,4.08 ,3.73 ,... ,... ,... ,... 
" ",SOCIAL AND ENVIRONMENT INDICATORS
" ",Demographic
SU-971," ","Birth rate, crude per 1000 persons ",; ; Ending 1231,"1990,1991,1992,1993,1995,1996,1997-1998,1999,2000,2001,2002-2006,2007: World Bank",... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,30.92 ,... ,28 ,... ,... ,24.04 ,... ,21.4 ,20.5 ,... ,21.6 ,... ,22.7 ,18.3 ,17.70445 ,17.68637 ,18.3 ,... ,... ,... 
